InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
INV104029,P1009,Headphones,6,2023-09-30,69.05,10095,Germany,414.29999999999995
INV104030,P1010,Laptop,9,2023-04-18,129.57,10146,Italy,1166.1299999999999
INV104031,P1011,Charger,2,2023-03-15,217.63,10037,Spain,435.26
INV104032,P1012,Keyboard,3,2023-06-24,246.28,10110,United Kingdom,738.84
INV104033,P1013,Headphones,5,2023-07-03,73.32,10038,Italy,366.59999999999997
INV104034,P1014,Monitor,9,2023-01-23,338.33,10013,Norway,3044.97
INV104035,P1015,Keyboard,4,2023-10-01,300.09,10058,Netherlands,1200.36
INV104036,P1016,Mouse,1,2023-05-09,150.76,10080,Norway,150.76
INV104037,P1017,Charger,4,2023-10-18,11.76,10192,Norway,47.04
INV104038,P1018,Monitor,6,2023-11-16,43.44,10111,Germany,260.64
INV104039,P1019,Backpack,5,2023-07-05,198.89,10070,Italy,994.4499999999999
INV104040,P1000,Phone Case,1,2023-02-28,81.22,10094,France,81.22
INV104041,P1001,Smartwatch,4,2023-01-01,191.53,10107,Germany,766.12
INV104042,P1002,Monitor,6,2023-05-11,315.95,10192,United Kingdom,1895.6999999999998
INV104043,P1003,Laptop,4,2023-03-08,275.88,10194,United Kingdom,1103.52
INV104044,P1004,Monitor,9,2023-10-20,119.43,10186,Netherlands,1074.8700000000001
INV104045,P1005,Smartwatch,5,2023-10-12,175.19,10028,France,875.95
INV104046,P1006,Headphones,8,2023-03-30,308.95,10097,Norway,2471.6
INV104047,P1007,Backpack,9,2023-04-10,431.12,10059,United Kingdom,3880.08
INV104048,P1008,Smartwatch,5,2023-07-08,377.84,10023,Germany,1889.1999999999998
INV104049,P1009,Keyboard,6,2023-12-12,278.93,10051,Netherlands,1673.58
INV104050,P1010,Charger,1,2023-08-29,184.34,10135,Norway,184.34
INV104051,P1011,Mouse,7,2023-09-27,185.7,10190,United Kingdom,1299.8999999999999
INV104052,P1012,Phone Case,4,2023-08-07,440.31,10177,Italy,1761.24
INV104053,P1013,Backpack,2,2023-06-25,24.43,10014,Norway,48.86
INV104054,P1014,Monitor,5,2023-12-07,494.05,10006,Norway,2470.25
INV104055,P1015,Laptop,3,2023-08-21,333.87,10007,United Kingdom,1001.61
INV104056,P1016,Mouse,6,2023-05-31,342.16,10133,Norway,2052.96
INV104057,P1017,Monitor,8,2023-10-04,23.81,10138,Norway,190.48
INV104058,P1018,Phone Case,7,2023-08-17,304.74,10138,Norway,2133.1800000000003
INV104059,P1019,Monitor,3,2023-06-20,244.97,10147,Italy,734.91
INV104060,P1000,Keyboard,8,2023-08-11,57.36,10159,Italy,458.88
INV104061,P1001,Monitor,2,2023-08-01,142.57,10131,France,285.14
INV104062,P1002,Mouse,9,2023-10-09,445.71,10159,Norway,4011.39
INV104063,P1003,Mouse,4,2023-02-10,277.24,10014,Spain,1108.96
INV104064,P1004,Laptop,1,2023-05-02,209.64,10041,Germany,209.64
INV104065,P1005,Monitor,8,2023-08-15,40.98,10120,Spain,327.84
INV104066,P1006,Monitor,7,2023-10-21,358.49,10162,Germany,2509.4300000000003
INV104067,P1007,Laptop,5,2023-03-29,352.91,10146,Norway,1764.5500000000002
INV104068,P1008,Backpack,5,2023-09-24,308.95,10083,Italy,1544.75
INV104069,P1009,Charger,7,2023-01-29,257.58,10021,Netherlands,1803.06
INV104070,P1010,Mouse,5,2023-09-04,219.72,10189,France,1098.6
INV104071,P1011,Headphones,8,2023-11-12,298.67,10001,Netherlands,2389.36
INV104072,P1012,Headphones,6,2023-09-01,120.53,10156,United Kingdom,723.1800000000001
INV104073,P1013,Charger,5,2023-03-02,470.92,10191,Germany,2354.6
INV104074,P1014,Phone Case,9,2023-05-27,296.45,10008,United Kingdom,2668.0499999999997
INV104075,P1015,Monitor,2,2023-06-23,159.04,10191,Germany,318.08
INV104076,P1016,Backpack,1,2023-10-05,227.59,10105,Netherlands,227.59
INV104077,P1017,Smartwatch,8,2023-11-30,403.81,10027,United Kingdom,3230.48
INV104078,P1018,Charger,3,2023-05-22,85.0,10192,Germany,255.0
INV104079,P1019,Mouse,7,2023-02-13,149.95,10067,Italy,1049.6499999999999
INV104080,P1000,Phone Case,8,2023-05-24,341.36,10120,Spain,2730.88
INV104081,P1001,Mouse,6,2023-12-19,161.17,10035,Italy,967.02
INV104082,P1002,Keyboard,9,2023-11-29,397.29,10142,Spain,3575.61
INV104083,P1003,Headphones,7,2023-02-24,69.57,10160,Spain,486.98999999999995
INV104084,P1004,Charger,5,2023-11-03,382.53,10179,Spain,1912.6499999999999
INV104085,P1005,Keyboard,8,2023-12-24,38.83,10089,Norway,310.64
INV104086,P1006,Monitor,2,2023-06-10,11.23,10123,France,22.46
INV104087,P1007,Laptop,7,2023-10-12,449.62,10032,Germany,3147.34
INV104088,P1008,Laptop,4,2023-11-21,292.76,10125,Netherlands,1171.04
INV104089,P1009,Laptop,9,2023-07-17,179.15,10041,Italy,1612.3500000000001
INV104090,P1010,Laptop,1,2023-06-08,120.13,10136,Norway,120.13
INV104091,P1011,Monitor,7,2023-03-21,310.36,10061,Germany,2172.52
INV104092,P1012,Laptop,6,2023-01-31,256.96,10095,United Kingdom,1541.7599999999998
INV104093,P1013,Charger,8,2023-04-22,495.84,10092,Spain,3966.72
INV104094,P1014,Laptop,5,2023-02-15,491.69,10160,Netherlands,2458.45
INV104095,P1015,Phone Case,1,2023-12-19,319.34,10150,France,319.34
INV104096,P1016,Phone Case,1,2023-07-24,224.22,10146,United Kingdom,224.22
INV104097,P1017,Mouse,9,2023-02-21,248.11,10023,France,2232.9900000000002
INV104098,P1018,Laptop,6,2023-05-18,342.83,10115,Germany,2056.98
INV104099,P1019,Backpack,5,2023-03-15,55.28,10014,Norway,276.4
INV104100,P1000,Keyboard,1,2023-02-10,167.53,10008,Italy,167.53
INV104101,P1001,Headphones,6,2023-03-18,42.26,10169,Norway,253.56
INV104102,P1002,Backpack,6,2023-07-06,41.31,10107,Netherlands,247.86
INV104103,P1003,Headphones,3,2023-02-21,101.94,10169,Norway,305.82
INV104104,P1004,Phone Case,8,2023-03-28,245.2,10085,France,1961.6
INV104105,P1005,Keyboard,1,2023-04-19,393.46,10029,France,393.46
INV104106,P1006,Phone Case,1,2023-08-13,245.32,10037,Spain,245.32
INV104107,P1007,Charger,6,2023-09-05,171.06,10020,United Kingdom,1026.3600000000001
INV104108,P1008,Backpack,1,2023-03-10,45.76,10129,Netherlands,45.76
INV104109,P1009,Monitor,6,2023-04-30,277.4,10032,Italy,1664.3999999999999
INV104110,P1010,Laptop,1,2023-03-08,139.28,10102,Norway,139.28
INV104111,P1011,Headphones,6,2023-03-02,309.39,10061,Norway,1856.34
INV104112,P1012,Mouse,3,2023-11-23,488.71,10058,Netherlands,1466.1299999999999
INV104113,P1013,Laptop,8,2023-07-10,60.1,10136,Spain,480.8
INV104114,P1014,Laptop,6,2023-07-08,110.0,10146,Netherlands,660.0
INV104115,P1015,Charger,1,2023-05-31,239.18,10014,Spain,239.18
INV104116,P1016,Monitor,5,2023-10-13,484.46,10156,Italy,2422.2999999999997
INV104117,P1017,Backpack,8,2023-04-06,387.05,10159,Italy,3096.4
INV104118,P1018,Laptop,3,2023-11-08,449.62,10150,Netherlands,1348.8600000000001
INV104119,P1019,Charger,6,2023-11-05,170.19,10095,United Kingdom,1021.14
INV104120,P1000,Backpack,5,2023-09-20,496.06,10139,Spain,2480.3
INV104121,P1001,Smartwatch,6,2023-04-07,55.9,10029,United Kingdom,335.4
INV104122,P1002,Charger,1,2023-04-23,31.22,10102,Spain,31.22
INV104123,P1003,Laptop,7,2023-05-05,428.52,10081,Germany,2999.64
INV104124,P1004,Monitor,9,2023-05-12,464.0,10190,United Kingdom,4176.0
INV104125,P1005,Charger,2,2023-05-01,49.84,10081,Norway,99.68
INV104126,P1006,Monitor,5,2023-07-16,61.15,10096,Netherlands,305.75
INV104127,P1007,Headphones,4,2023-10-21,21.42,10122,Norway,85.68
INV104128,P1008,Mouse,6,2023-05-02,56.73,10131,Netherlands,340.38
INV104129,P1009,Mouse,6,2023-10-09,108.66,10197,United Kingdom,651.96
INV104130,P1010,Mouse,2,2023-09-17,485.19,10013,Norway,970.38
INV104131,P1011,Charger,2,2023-02-08,335.59,10036,Spain,671.18
INV104132,P1012,Smartwatch,4,2023-02-23,390.38,10059,United Kingdom,1561.52
INV104133,P1013,Mouse,1,2023-06-10,389.19,10198,Spain,389.19
INV104134,P1014,Headphones,9,2023-10-16,269.86,10051,Spain,2428.7400000000002
INV104135,P1015,Mouse,7,2023-07-19,399.76,10189,Italy,2798.3199999999997
INV104136,P1016,Smartwatch,7,2023-10-03,299.92,10103,France,2099.44
INV104137,P1017,Backpack,3,2023-01-16,160.7,10052,United Kingdom,482.09999999999997
INV104138,P1018,Keyboard,3,2023-06-22,282.75,10001,Spain,848.25
INV104139,P1019,Keyboard,1,2023-09-05,269.09,10112,Norway,269.09
INV104140,P1000,Headphones,3,2023-08-06,412.61,10081,Italy,1237.83
INV104141,P1001,Phone Case,3,2023-03-28,490.95,10059,France,1472.85
INV104142,P1002,Laptop,4,2023-03-23,208.47,10062,Italy,833.88
INV104143,P1003,Keyboard,4,2023-03-03,382.88,10010,Netherlands,1531.52
INV104144,P1004,Backpack,3,2023-10-14,54.38,10122,Germany,163.14000000000001
INV104145,P1005,Laptop,8,2023-02-11,389.53,10159,Norway,3116.24
INV104146,P1006,Smartwatch,8,2023-01-12,188.85,10054,Norway,1510.8
INV104147,P1007,Keyboard,1,2023-11-17,24.5,10001,Spain,24.5
INV104148,P1008,Backpack,7,2023-08-22,184.81,10059,Netherlands,1293.67
INV104149,P1009,Smartwatch,2,2023-11-25,307.27,10089,Netherlands,614.54
INV104150,P1010,Backpack,1,2023-05-11,64.03,10064,France,64.03
INV104151,P1011,Monitor,3,2023-04-25,462.4,10088,Germany,1387.1999999999998
INV104152,P1012,Mouse,4,2023-08-06,43.45,10094,United Kingdom,173.8
INV104153,P1013,Charger,6,2023-05-17,465.35,10051,Italy,2792.1000000000004
INV104154,P1014,Charger,5,2023-04-16,355.03,10122,France,1775.1499999999999
INV104155,P1015,Monitor,4,2023-06-28,168.21,10087,Italy,672.84
INV104156,P1016,Backpack,8,2023-01-16,198.42,10129,Spain,1587.36
INV104157,P1017,Monitor,4,2023-08-30,371.7,10001,Norway,1486.8
INV104158,P1018,Smartwatch,2,2023-11-30,302.73,10099,Norway,605.46
INV104159,P1019,Laptop,3,2023-08-14,337.46,10179,Norway,1012.3799999999999
INV104160,P1000,Laptop,6,2023-08-30,197.64,10119,Germany,1185.84
INV104161,P1001,Charger,8,2023-05-21,246.47,10122,Italy,1971.76
INV104162,P1002,Laptop,8,2023-07-18,494.98,10129,France,3959.84
INV104163,P1003,Headphones,9,2023-04-22,110.89,10174,Spain,998.01
INV104164,P1004,Laptop,7,2023-05-07,211.84,10001,United Kingdom,1482.88
INV104165,P1005,Smartwatch,2,2023-01-21,149.45,10072,Spain,298.9
INV104166,P1006,Smartwatch,8,2023-05-27,383.73,10017,Netherlands,3069.84
INV104167,P1007,Monitor,7,2023-03-30,383.19,10151,Italy,2682.33
INV104168,P1008,Laptop,8,2023-10-30,149.76,10096,Italy,1198.08
INV104169,P1009,Smartwatch,3,2023-07-22,45.29,10027,United Kingdom,135.87
INV104170,P1010,Keyboard,7,2023-03-26,10.66,10089,Germany,74.62
INV104171,P1011,Phone Case,9,2023-06-16,216.59,10134,Norway,1949.31
INV104172,P1012,Keyboard,3,2023-03-13,208.12,10135,United Kingdom,624.36
INV104173,P1013,Laptop,6,2023-10-25,494.25,10112,Germany,2965.5
INV104174,P1014,Smartwatch,2,2023-01-09,237.55,10184,Spain,475.1
INV104175,P1015,Keyboard,2,2023-10-08,131.93,10014,Netherlands,263.86
INV104176,P1016,Backpack,5,2023-09-15,446.16,10129,Italy,2230.8
INV104177,P1017,Phone Case,5,2023-10-02,248.08,10151,Spain,1240.4
INV104178,P1018,Keyboard,7,2023-08-26,301.59,10058,United Kingdom,2111.1299999999997
INV104179,P1019,Keyboard,2,2023-01-20,52.36,10065,France,104.72
INV104180,P1000,Charger,7,2023-08-21,194.54,10062,Germany,1361.78
INV104181,P1001,Keyboard,5,2023-08-09,472.39,10157,France,2361.95
INV104182,P1002,Charger,6,2023-11-22,296.81,10164,France,1780.8600000000001
INV104183,P1003,Keyboard,8,2023-01-17,175.53,10081,Germany,1404.24
INV104184,P1004,Monitor,4,2023-03-30,314.71,10051,Netherlands,1258.84
INV104185,P1005,Mouse,7,2023-07-15,455.65,10151,Netherlands,3189.5499999999997
INV104186,P1006,Phone Case,6,2023-12-16,140.63,10125,United Kingdom,843.78
INV104187,P1007,Charger,2,2023-03-25,255.03,10063,Netherlands,510.06
INV104188,P1008,Mouse,8,2023-03-28,479.55,10161,France,3836.4
INV104189,P1009,Headphones,9,2023-11-03,90.34,10040,Norway,813.0600000000001
INV104190,P1010,Backpack,5,2023-12-04,361.23,10149,United Kingdom,1806.15
INV104191,P1011,Monitor,4,2023-06-03,309.17,10125,Norway,1236.68
INV104192,P1012,Charger,6,2023-08-16,341.44,10171,Spain,2048.64
INV104193,P1013,Backpack,8,2023-09-21,178.85,10160,France,1430.8
INV104194,P1014,Mouse,3,2023-08-11,160.37,10083,Italy,481.11
INV104195,P1015,Phone Case,1,2023-05-01,343.68,10038,Germany,343.68
INV104196,P1016,Monitor,4,2023-06-22,111.69,10074,Norway,446.76
INV104197,P1017,Laptop,4,2023-01-04,212.73,10149,Netherlands,850.92
INV104198,P1018,Laptop,1,2023-12-08,98.15,10189,Netherlands,98.15
INV104199,P1019,Keyboard,9,2023-05-08,9.11,10089,Italy,81.99
INV104200,P1000,Smartwatch,3,2023-04-20,485.18,10144,Netherlands,1455.54
INV104201,P1001,Smartwatch,5,2023-12-21,218.69,10087,Netherlands,1093.45
INV104202,P1002,Headphones,6,2023-02-06,484.83,10070,France,2908.98
INV104203,P1003,Smartwatch,8,2023-03-12,74.46,10133,Italy,595.68
INV104204,P1004,Phone Case,6,2023-10-16,295.75,10128,France,1774.5
INV104205,P1005,Laptop,3,2023-01-31,104.48,10043,Spain,313.44
INV104206,P1006,Mouse,6,2023-09-25,396.09,10059,Spain,2376.54
INV104207,P1007,Headphones,1,2023-01-11,392.93,10187,Netherlands,392.93
INV104208,P1008,Charger,4,2023-12-10,60.74,10096,Norway,242.96
INV104209,P1009,Laptop,6,2023-11-24,456.47,10032,France,2738.82
INV104210,P1010,Phone Case,7,2023-02-01,101.34,10162,Netherlands,709.38
INV104211,P1011,Laptop,3,2023-02-26,308.42,10053,Germany,925.26
INV104212,P1012,Monitor,9,2023-06-15,492.89,10110,Netherlands,4436.01
INV104213,P1013,Charger,7,2023-07-07,441.79,10061,United Kingdom,3092.53
INV104214,P1014,Charger,1,2023-12-08,478.5,10098,Netherlands,478.5
INV104215,P1015,Monitor,2,2023-01-19,174.59,10037,Norway,349.18
INV104216,P1016,Headphones,1,2023-04-26,57.26,10159,Italy,57.26
INV104217,P1017,Headphones,9,2023-07-03,98.23,10185,France,884.07
INV104218,P1018,Laptop,9,2023-09-27,252.74,10130,Spain,2274.66
INV104219,P1019,Mouse,7,2023-02-02,397.65,10091,France,2783.5499999999997
INV104220,P1000,Mouse,3,2023-01-10,79.33,10106,Spain,237.99
INV104221,P1001,Mouse,5,2023-03-21,331.57,10129,Germany,1657.85
INV104222,P1002,Mouse,4,2023-07-11,165.17,10061,Norway,660.68
INV104223,P1003,Mouse,7,2023-11-16,173.9,10089,United Kingdom,1217.3
INV104224,P1004,Charger,9,2023-07-09,332.65,10043,United Kingdom,2993.85
INV104225,P1005,Headphones,2,2023-03-09,236.16,10177,Netherlands,472.32
INV104226,P1006,Smartwatch,8,2023-12-14,406.96,10159,Spain,3255.68
INV104227,P1007,Mouse,9,2023-05-05,82.18,10089,France,739.6200000000001
INV104228,P1008,Laptop,9,2023-12-02,396.02,10088,United Kingdom,3564.18
INV104229,P1009,Keyboard,7,2023-02-28,36.8,10199,Germany,257.59999999999997
INV104230,P1010,Mouse,9,2023-04-07,101.06,10014,France,909.54
INV104231,P1011,Smartwatch,9,2023-10-02,329.79,10044,Germany,2968.11
INV104232,P1012,Mouse,3,2023-05-29,428.19,10014,United Kingdom,1284.57
INV104233,P1013,Mouse,4,2023-10-05,130.08,10112,Spain,520.32
INV104234,P1014,Charger,2,2023-09-22,166.96,10096,Italy,333.92
INV104235,P1015,Laptop,3,2023-01-09,270.87,10186,Norway,812.61
INV104236,P1016,Keyboard,5,2023-10-10,109.73,10198,Netherlands,548.65
INV104237,P1017,Charger,5,2023-09-30,406.52,10070,United Kingdom,2032.6
INV104238,P1018,Phone Case,6,2023-10-28,387.95,10064,Germany,2327.7
INV104239,P1019,Smartwatch,7,2023-01-08,76.92,10014,Norway,538.44
INV104240,P1000,Backpack,7,2023-07-27,234.6,10040,Italy,1642.2
INV104241,P1001,Backpack,1,2023-05-05,388.54,10128,Italy,388.54
INV104242,P1002,Charger,2,2023-05-03,171.98,10032,Italy,343.96
INV104243,P1003,Laptop,9,2023-02-02,318.39,10100,Germany,2865.5099999999998
INV104244,P1004,Mouse,2,2023-01-01,29.86,10131,United Kingdom,59.72
INV104245,P1005,Smartwatch,6,2023-07-23,306.3,10151,Germany,1837.8000000000002
INV104246,P1006,Monitor,1,2023-01-06,80.56,10189,United Kingdom,80.56
INV104247,P1007,Phone Case,3,2023-10-24,416.14,10026,Netherlands,1248.42
INV104248,P1008,Backpack,2,2023-01-05,180.95,10094,France,361.9
INV104249,P1009,Smartwatch,3,2023-03-21,144.37,10115,Germany,433.11
INV104250,P1010,Phone Case,5,2023-10-01,421.24,10074,Spain,2106.2
INV104251,P1011,Monitor,6,2023-06-26,29.82,10072,Spain,178.92000000000002
INV104252,P1012,Keyboard,9,2023-12-04,201.32,10199,France,1811.8799999999999
INV104253,P1013,Mouse,4,2023-11-17,188.15,10095,Spain,752.6
INV104254,P1014,Laptop,7,2023-12-05,145.98,10159,France,1021.8599999999999
INV104255,P1015,Charger,6,2023-05-16,456.32,10006,Italy,2737.92
INV104256,P1016,Smartwatch,2,2023-01-25,376.71,10068,Germany,753.42
INV104257,P1017,Smartwatch,8,2023-11-21,36.64,10061,Spain,293.12
INV104258,P1018,Laptop,7,2023-07-02,358.77,10058,Italy,2511.39
INV104259,P1019,Charger,7,2023-06-17,266.01,10074,Italy,1862.07
INV104260,P1000,Keyboard,8,2023-12-04,450.93,10183,France,3607.44
INV104261,P1001,Headphones,1,2023-06-27,159.91,10011,Netherlands,159.91
INV104262,P1002,Phone Case,1,2023-04-05,289.21,10146,Germany,289.21
INV104263,P1003,Backpack,8,2023-02-02,252.87,10027,Norway,2022.96
INV104264,P1004,Keyboard,4,2023-04-21,247.33,10051,Germany,989.32
INV104265,P1005,Backpack,5,2023-05-26,230.77,10058,France,1153.8500000000001
INV104266,P1006,Charger,8,2023-08-19,106.79,10091,Norway,854.32
INV104267,P1007,Mouse,5,2023-09-29,379.08,10147,Netherlands,1895.3999999999999
INV104268,P1008,Smartwatch,4,2023-12-02,228.41,10070,Norway,913.64
INV104269,P1009,Charger,6,2023-02-07,479.47,10004,Italy,2876.82
INV104270,P1010,Phone Case,5,2023-05-15,134.1,10029,Netherlands,670.5
INV104271,P1011,Smartwatch,7,2023-11-30,342.96,10013,France,2400.72
INV104272,P1012,Headphones,7,2023-08-23,470.65,10189,Italy,3294.5499999999997
INV104273,P1013,Backpack,4,2023-11-15,333.41,10053,Norway,1333.64
INV104274,P1014,Laptop,5,2023-12-11,436.28,10119,Netherlands,2181.3999999999996
INV104275,P1015,Phone Case,3,2023-06-09,414.6,10094,Italy,1243.8000000000002
INV104276,P1016,Monitor,4,2023-02-07,183.26,10089,Netherlands,733.04
INV104277,P1017,Mouse,4,2023-05-30,302.06,10052,Spain,1208.24
INV104278,P1018,Backpack,3,2023-11-04,82.35,10044,France,247.04999999999998
INV104279,P1019,Smartwatch,5,2023-01-29,270.09,10177,Norway,1350.4499999999998
INV104280,P1000,Charger,5,2023-05-24,119.06,10161,Spain,595.3
INV104281,P1001,Smartwatch,7,2023-03-17,373.15,10047,Italy,2612.0499999999997
INV104282,P1002,Keyboard,4,2023-05-25,266.39,10006,Spain,1065.56
INV104283,P1003,Laptop,4,2023-08-17,208.56,10146,Netherlands,834.24
INV104284,P1004,Headphones,9,2023-03-05,138.05,10049,Italy,1242.45
INV104285,P1005,Backpack,6,2023-12-13,499.36,10164,Norway,2996.16
INV104286,P1006,Backpack,4,2023-12-11,40.5,10020,United Kingdom,162.0
INV104287,P1007,Charger,2,2023-09-26,26.56,10091,Netherlands,53.12
INV104288,P1008,Keyboard,6,2023-11-24,112.54,10169,Spain,675.24
INV104289,P1009,Phone Case,2,2023-07-03,485.68,10183,France,971.36
INV104290,P1010,Backpack,5,2023-09-18,489.72,10189,Germany,2448.6000000000004
INV104291,P1011,Charger,6,2023-09-25,329.19,10014,Netherlands,1975.1399999999999
INV104292,P1012,Charger,4,2023-06-18,440.65,10040,Netherlands,1762.6
INV104293,P1013,Headphones,3,2023-09-16,110.91,10063,Italy,332.73
INV104294,P1014,Mouse,7,2023-08-15,486.16,10121,Spain,3403.1200000000003
INV104295,P1015,Keyboard,2,2023-02-02,75.68,10135,United Kingdom,151.36
INV104296,P1016,Charger,6,2023-08-02,55.06,10136,Netherlands,330.36
INV104297,P1017,Monitor,4,2023-02-19,60.54,10149,Norway,242.16
INV104298,P1018,Mouse,6,2023-07-29,288.7,10059,France,1732.1999999999998
INV104299,P1019,Mouse,4,2023-01-29,391.58,10117,France,1566.32
INV104300,P1000,Smartwatch,4,2023-02-08,186.5,10088,United Kingdom,746.0
INV104301,P1001,Laptop,4,2023-12-13,489.06,10125,France,1956.24
INV104302,P1002,Keyboard,9,2023-04-10,220.04,10061,Norway,1980.36
INV104303,P1003,Monitor,7,2023-06-22,79.47,10048,Netherlands,556.29
INV104304,P1004,Keyboard,3,2023-01-17,235.65,10187,Norway,706.95
INV104305,P1005,Laptop,3,2023-02-25,341.12,10088,United Kingdom,1023.36
INV104306,P1006,Headphones,6,2023-08-14,416.95,10171,Italy,2501.7
INV104307,P1007,Smartwatch,6,2023-02-15,232.09,10040,Spain,1392.54
INV104308,P1008,Smartwatch,4,2023-03-08,298.84,10081,Italy,1195.36
INV104309,P1009,Headphones,9,2023-07-16,137.34,10143,France,1236.06
INV104310,P1010,Headphones,4,2023-05-22,324.73,10072,Norway,1298.92
INV104311,P1011,Backpack,9,2023-11-19,493.06,10036,Spain,4437.54
INV104312,P1012,Headphones,4,2023-01-23,29.28,10043,Netherlands,117.12
INV104313,P1013,Mouse,2,2023-04-04,443.83,10028,Spain,887.66
INV104314,P1014,Monitor,2,2023-08-30,283.33,10014,Germany,566.66
INV104315,P1015,Charger,5,2023-08-25,129.79,10027,France,648.9499999999999
INV104316,P1016,Smartwatch,4,2023-02-23,477.67,10117,Germany,1910.68
INV104317,P1017,Charger,7,2023-05-18,244.26,10192,United Kingdom,1709.82
INV104318,P1018,Backpack,5,2023-11-29,169.19,10027,Netherlands,845.95
INV104319,P1019,Headphones,6,2023-09-29,94.84,10034,Italy,569.04
INV104320,P1000,Backpack,4,2023-02-10,126.0,10027,United Kingdom,504.0
INV104321,P1001,Phone Case,2,2023-04-08,417.26,10041,Spain,834.52
INV104322,P1002,Backpack,9,2023-07-02,309.13,10112,Netherlands,2782.17
INV104323,P1003,Phone Case,7,2023-05-08,457.06,10191,Spain,3199.42
INV104324,P1004,Smartwatch,4,2023-08-17,119.82,10169,Spain,479.28
INV104325,P1005,Laptop,3,2023-11-13,64.96,10065,Netherlands,194.88
INV104326,P1006,Laptop,3,2023-03-27,8.01,10183,United Kingdom,24.03
INV104327,P1007,Phone Case,9,2023-09-13,256.39,10088,Spain,2307.5099999999998
INV104328,P1008,Backpack,5,2023-07-28,499.16,10189,Italy,2495.8
INV104329,P1009,Charger,3,2023-08-03,349.01,10083,France,1047.03
INV104330,P1010,Monitor,5,2023-04-10,157.66,10047,Italy,788.3
INV104331,P1011,Headphones,2,2023-02-18,439.04,10004,Spain,878.08
INV104332,P1012,Charger,4,2023-07-20,391.95,10115,United Kingdom,1567.8
INV104333,P1013,Headphones,2,2023-09-15,12.63,10002,Norway,25.26
INV104334,P1014,Laptop,2,2023-06-27,409.35,10162,France,818.7
INV104335,P1015,Charger,8,2023-09-02,153.76,10112,United Kingdom,1230.08
